"","mean_f","var_f","diff.range","trend","max.jump","corr.decay","above_mean","duration","label","CallClass"
"2337",40613.0328074929,383090.563814065,3000,-15.8833464614825,-2000,-0.000565606336540275,20,-2.17948289586006,"flat","1"
"2338",37096.8816607797,5518107.27359017,7400,-151.295353844836,-500,-0.00229846558264594,23,-2.17507177269509,"flat","1"
"2339",41325.953861509,4213472.2788091,6400,-131.176496496759,-1243.27400899713,-0.00228280344301562,26,-1.82510944890961,"flat","1"
"2340",37541.5578669999,502276.744391424,2658.46152993956,-24.0530823771037,-1000,-0.00108225417252936,16,-2.52823177452637,"flat","1"
"2341",38284.6501044544,7771160.10511639,8821.28287341238,-178.317479601943,1043.19455639974,-0.00226571394711987,19,-1.55874479811858,"flat","1"
"2342",38536.9389271488,904592.447039282,3400,-54.2869885015442,1000,-0.00190983301135797,23,-2.0971982632691,"flat","1"
"2343",36846.7419361708,436798.03297575,3137.0968085415,-16.4186191413454,-1500,-0.000657429350389914,18,-2.1663074747015,"flat","1"
"2344",35539.1176470588,269966.898524115,2500,-12.7653414306901,-1000,-0.000586763334191033,31,-2.15244243456433,"flat","1"
"2345",35160,47346.9387755102,1000,-1.3445378151261,-500,-0.00026516755289429,8,-2.30458709566472,"flat","1"
"2346",45281.6734665332,47755600.3468893,25545.3973729497,-222.758278446743,6900,-0.000974818001113537,28,-1.33332247635378,"flat under flat","1"
"2347",41329.1584898064,12265203.703597,9688.09898627408,159.424183597423,3410.46842257988,-0.00138679299525405,15,-0.978698192002772,"flat under flat","1"
"2348",50079.8608783905,34365.4226402092,402.040788157552,-10.0954214281334,-400,-0.00175595772291006,35,-5.27851473925186,"short","2"
"2349",42371.1742039309,445897.184639898,2327.57580134663,39.0613384749861,579.316452260755,-0.00191415573965412,23,-3.02413174807569,"flat","1"
"2350",47280,346530.612244898,2500,28.6194477791109,500,-0.00136632552998607,30,-3.11226608980994,"flat","1"
"2351",39255.067750371,7944247.36992496,9800,-191.139254522066,1000,-0.00239963982120562,24,-1.98996653525223,"flat","1"
"2352",36619.8949599785,893827.877407688,2980.66118795671,-59.7259283009502,-1400,-0.00211253257976637,23,-3.32980738557548,"flat","1"
"2353",47162,707302.040816327,2900,-54.4201680672264,500,-0.00226691499932094,23,-2.82514597297846,"flat","1"
"2354",50204,912636.734693878,3900,-23.4525810324127,1000,-0.000859366660317909,24,-3.19662521593338,"flat","1"
"2355",52225.0345122129,3854277.65400641,6800,126.913935230963,900,-0.0022159572801724,29,-3.81671282562382,"flat","1"
"2356",44479.2352459914,177296.957374853,1500,-2.85672366466732,-538.237700427955,-0.000352576556078217,21,-2.30960970793101,"flat","1"
"2357",50130.1085822821,2318298.91428737,5400,65.9934363521762,-2000,-0.00137671218454326,31,-3.94248221291285,"inverted-u","3"
"2358",50082,5851302.04081633,6900,163.366146458583,1000,-0.00247386002814123,24,-3.94248221291285,"upward ramp","3"
"2359",43830,255204.081632653,2000,-19.2797118847538,500,-0.00107303637347801,31,-2.24054970207459,"flat","1"
"2360",48946,3118453.06122449,5900,120.043217286915,500,-0.00243876394700383,22,-3.62684406319448,"flat","1"
"2361",52279.131041287,3739815.28909703,5800,121.693853332146,2500,-0.0021725014107843,35,-5.27851473925186,"short-ur","2"
"2362",40681.9752921768,1412095.91386789,4540.4259896599,5.28041231245594,1000,-0.000597456915575969,21,-1.58865537325157,"flat","1"
"2363",45434,1872902.04081633,5400,-87.4861944777908,500,-0.00217894494220677,18,-2.4013010659332,"flat","1"
"2364",43077.3771885023,394141.304600952,2500,-20.7136112979533,1500,-0.000904736486719118,21,-2.58760404802634,"flat","1"
"2365",48154,3739269.3877551,7800,-124.105642256902,-1500,-0.00220884703144573,24,-2.27399763614213,"flat","1"
"2366",48358.1680602179,903623.127444065,3900,7.97889523830459,1000,-0.000619798310397022,25,-3.34387231504289,"flat","1"
"2367",38235.9633137571,31625925.4196115,17600,185.180008521058,-16600,-0.000800524116143626,8,-2.2595256035336,"flat under flat","1"
"2368",50240,165714.285714286,900,25.9303721488586,500,-0.00230140680787485,20,-5.99146454710798,"short","2"
"2369",42882,1274159.18367347,4300,-60.768307322929,1000,-0.00169474956364458,18,-1.95333766488411,"flat","1"
"2370",48180.3012272454,611864.276486877,2876.73562230294,43.1519082851487,1000,-0.00163980539646398,27,-3.68887945411394,"flat","1"
"2371",44262,2186485.71428571,4400,-36.4897959183676,900,-0.000885714863696994,24,-2.21640739675299,"flat","1"
"2372",58799.9999998207,61224.4897227363,500,-14.4057622857655,-500,-0.00199080055400734,30,-5.99146454710798,"short","2"
"2373",37134.5814846152,1305369.13301052,3906.4395698494,-22.9981266349209,3111.77721564267,-0.000694536658363856,22,-2.20727491318972,"flat","1"
"2374",48600,91836.7346938775,1000,11.5246098439376,1000,-0.00100239179238047,27,-4.68855179492714,"short","2"
"2375",47820.1129188655,1004282.31061537,4400,51.151638519907,-2558.55391416903,-0.00139329734105843,21,-2.58760404802634,"flat","1"
"2376",48070,716428.571428571,3000,-24.5618247298919,1000,-0.000921285914185346,20,-2.75829141753896,"flat","1"
"2377",45985.2791426291,535134.906446587,2533.52935811118,-29.7724375605875,-1000,-0.0012957759986355,24,-2.99373427089132,"flat","1"
"2378",47874,857065.306122449,3400,46.4777911164464,500,-0.00161799254782121,28,-2.86821895325503,"flat","1"
"2379",43657.3063942827,6821735.89318071,11098.9453066208,-76.0519152854708,-5300,-0.000757897422391685,36,-2.06830379726938,"flat-z","1"
"2380",43136.5436719756,385440.556500168,2000,-33.7562918236741,1000,-0.00173518386796107,30,-3.58993950625903,"flat","1"
"2381",40712.2995958393,3477546.64655276,6800,-97.4288532506815,-4900,-0.00160728453015234,33,-3.83970234384852,"flat-z","1"
"2382",35746.9645024769,3534963.18862977,6035.47559365498,66.8137593041431,631.446535977448,-0.00107492946379502,15,-3.2754461763566,"flat-z","1"
"2383",44627.6415878299,330058.584580087,2000,-24.0365563254043,1000,-0.00126350494015117,24,-2.91507437053654,"flat","1"
"2384",45310,74387.7551020408,900,2.78991596638685,500,-0.000296661324546162,37,-3.03447310187042,"flat","1"
"2385",42457.0357142857,496254.218294461,2900,-41.0306122448976,1000,-0.00179173912755422,16,-2.49616984206671,"flat","1"
"2386",64180,338367.346938776,2000,11.0444177671075,500,-0.000765381998400179,26,-3.66516292749662,"flat","1"
"2387",48549.1267868788,29836469.7020281,23754.9208119303,-156.903713081302,-2802.75324985204,-0.000750109755285294,13,-2.65783248494159,"step down","3"
"2388",47760,855510.204081633,3000,59.5918367346939,500,-0.00224777031141269,31,-3.68887945411394,"flat","1"
"2389",43102.011665389,561294.733345211,3000,-46.1391010470974,-1000,-0.00206647847390437,23,-2.36233509739982,"flat","1"
"2390",38217.9717893022,3487923.85634387,6797.74976067754,-8.86555983001336,2000,-0.000575877924370469,17,-1.95333766488411,"flat-mz","1"
"2391",38331.7732045621,2145726.96589661,5300,-76.8491870858674,-3400,-0.00157154472915414,23,-2.14387340183922,"flat-z","1"
"2392",37935.3866641621,1153114.21927632,3900,61.1053383938269,-900,-0.00192066174943066,26,-2.05572501506252,"flat-z","1"
"2393",65840.2352534866,180097.089630387,1503.33108668942,-1.00268485134006,1500,-0.00024220363311873,43,-5.65499231048677,"short-ur","2"
"2394",41262.3425891066,2205983.96632205,5002.92904587556,-96.5416993870262,1000,-0.00229168625867168,23,-3.00376444525126,"flat","1"
"2395",45693.0194624887,134207473.846023,43952.9711491497,501.269168035954,3931.04504877719,-0.00123783036876359,13,-1.47054591356748,"flat","1"
"2396",40532.9985550883,1294060.15238245,3900,-44.1031758949636,-500,-0.00125428703668041,20,-1.9004588861514,"flat","1"
"2397",40048.7650366074,1448334.05704471,3900,-35.3445937351194,-1500,-0.000984299283262269,23,-1.49298909979085,"flat","1"
"2399",45742,1174322.44897959,3400,-46.5738295318125,1000,-0.00136671417121713,24,-2.21183072972558,"flat","1"
"2400",48974,1481963.26530612,4400,82.0120048019203,-500,-0.00238397001358433,24,-3.91703554725169,"flat","1"
"2401",43486,1079595.91836735,3400,-24.4273709483791,1000,-0.000825019966520359,16,-2.06042353584407,"flat","1"
"2402",46686,254697.959183673,1900,-13.1524609843933,1000,-0.000665099862700418,35,-4.53751153751428,"short","2"
"2403",39151.3175032164,18112745.6752749,16373.1081661241,-54.6796228945925,10200,-0.000369304263456162,18,-2.06042353584407,"flat under flat","1"
"2404",48799.9999998865,275510.203965804,1500,31.8367346807963,1000,-0.00206060479230229,35,-4.7444322533216,"short","2"
"2405",42116,1284636.73469388,3900,-36.4561824729892,1000,-0.00107120796979715,23,-2.02495335639577,"flat","1"
"2406",42102,89179.5918367347,1400,-2.58823529411707,-500,-0.000518071892875349,19,-2.92434227746732,"flat","1"
"2407",38312,1971281.63265306,3900,48.9027611044421,-3000,-0.00101302737654282,17,-2.02495335639577,"flat-mz","1"
"2408",37996,1281208.16326531,4400,-48.7298919567822,-1500,-0.00119282049787798,16,-1.81216627900572,"flat-z","1"
"2409",37318,86404.0816326531,1400,0.801920768307838,-900,-0.000424194920052534,26,-1.89711998488588,"flat","1"
"2410",36564.236782267,129996.990816568,1900,15.05936919373,-977.456991719155,-0.000989529361923432,38,-2.12695252435089,"flat","1"
"2411",36861.5297271757,94080.8899274457,1000,3.38173929508483,500,-0.000426373306860264,29,-3.09004295302523,"flat","1"
"2413",38872.9274276665,2303222.52181165,4800,-76.6063701942418,-900,-0.00168179530260595,21,-2.50225628812311,"flat","1"
"2414",38443.1675748687,4556496.33539613,8042.08440896228,-102.128222585165,1500,-0.00151828936970022,33,-1.52280160577455,"flat","1"
"2415",41124,1261453.06122449,3900,-26.5738295318126,500,-0.000858839419296461,25,-2.10127823628901,"flat","1"
"2416",38580.2662797425,3510558.45175244,6307.89880951725,1.73780926355116,4990.61051270801,-0.00046498296271274,24,-1.3975575533986,"flat","1"
"2417",44978.8246086778,1694525.59121744,4987.57554486768,66.2413418761979,-1000,-0.00159026482515085,12,-2.04407439784254,"flat","1"
"2418",43500,520408.163265306,2500,3.07322929171687,-1000,-0.000392132493197942,19,-2.11361899348142,"flat","1"
"2419",39710,521326.530612245,2500,-35.4621848739501,-1000,-0.00144800146684945,22,-2.19283422903493,"flat-z","1"
"2421",45394.2865023242,1760286.44371802,5209.89807085613,-0.501416717853975,-3448.56987529917,-0.000459510465918511,27,-3.22137895508632,"flat","1"
"2422",42264,1255004.08163265,5400,57.354141656663,500,-0.00134186482308788,19,-2.17948289586006,"flat","1"
"2423",49144,1097208.16326531,3400,62.3289315726287,500,-0.00200192128738673,33,-3.40520540305969,"flat","1"
"2424",38394,1885881.63265306,4400,-82.6458583433372,-500,-0.00203395830315739,18,-2.0091694886945,"flat","1"
"2425",44583.4981992473,3410103.54928465,8300,102.728078646786,1000,-0.00163564127381338,14,-1.88716965403271,"flat","1"
"2426",41910.4121153697,5720675.18941604,7545.72316098261,-137.120070431196,1500,-0.00201288930286434,20,-1.10654365899439,"flat","1"
"2427",38958.2678143258,4116381.54487887,9544.94401427906,-62.2222694685385,-6321.53681459645,-0.000697192114930575,26,-1.13165214274631,"flat","1"
"2428",43954.4115993551,753452.157909012,3500,52.7358402672924,1000,-0.00202346955061576,22,-3.40520540305969,"flat","1"
"2429",44262.1199816907,4675524.84504976,6626.22708331296,143.26679901216,1226.22708331296,-0.00237289939007593,22,-3.32980738557548,"flat","1"
"2430",42740,55510.2040816327,500,6.77070828331344,500,-0.000555661046887605,34,-3.22137895508632,"flat","1"
"2431",49157.629359379,177164428.807388,54796.3098310376,-484.775327461175,-7407.64966229768,-0.000937810531409018,11,-2.50838000597364,"flat","1"
"2433",48050,257653.06122449,2000,28.1632653061218,500,-0.00177254595699045,33,-4.02295456613543,"flat","1"
"2434",42509.5287601867,3040127.35971395,5464.21274038348,-107.286105147997,1000,-0.00221736609791439,25,-2.65072513448294,"flat","1"
"2435",41257.7197504365,1911081.67785904,3900,-89.4603992935847,-1000,-0.00229891444651569,28,-2.26432638087696,"flat","1"
"2437",39885.3530427375,4747415.82812329,6687.78593038563,-114.677754743433,3687.78593038563,-0.0017101606721649,21,-1.19567400151124,"flat","1"
"2438",45481.4968412008,1589293.60748759,5168.11723292301,20.2230924108623,1000,-0.000602454262778683,27,-2.74887219562247,"flat","1"
"2439",55080,50612.2448979592,1000,3.84153661464634,500,-0.000476798436930982,44,-5.09946650780287,"short","2"
"2440",37868.7131184208,7251585.00041892,8998.44731182606,-71.8373960350282,-4092.69343404137,-0.000805941723104303,18,-1.5205117032397,"flat","1"
"2441",52388.5609494055,748802.688494402,2553.96439729423,-46.1939830824341,-1000,-0.00173905456713602,31,-3.55434856115633,"flat","1"
"2442",40392.9646871105,823795.252119016,3900,-20.4643719567137,1000,-0.000561708633734225,26,-1.61143991510477,"flat","1"
"2443",42861.5578220089,470775.094666037,3865.0917260137,-0.759566867558439,2607.03570532872,-0.000333942591881189,26,-1.92826671388272,"flat","1"
"2444",45630.4314026945,150586.617604238,1658.05439445586,14.0396267280146,-1000,-0.000975697449568944,20,-4.08637639257292,"flat","1"
"2445",41144,274351.020408163,1400,-24.0480192076832,-500,-0.00150859951042886,24,-1.98996653525223,"flat","1"
"2446",38138,1272200,3400,-68.3361344537813,-500,-0.0020004591924167,16,-2.56006132338876,"flat","1"
"2447",38015.7843108518,8690529.24319147,9538.00062484675,-195.231574684753,-1000,-0.00239389537818547,22,-1.3649243353837,"flat","1"
"2448",37496.0903739423,956855.816442379,3400,-56.9445746693127,500,-0.00201899703469106,25,-1.38309947022337,"flat","1"
"2449",41728,131853.06122449,1400,22.3769507803122,500,-0.00198609531102666,26,-4.17990245058375,"flat","1"
"2450",42773.7806122449,250212.048365264,1989.03061224488,29.1938775510208,500,-0.00185407028235752,34,-3.43578882643177,"flat","1"
"2451",45804,1394269.3877551,3900,79.7310924369746,500,-0.0024089189305661,23,-4.17990245058375,"flat","1"
"2452",42870,881734.693877551,2500,-42.0408163265303,500,-0.00148079234508505,24,-2.21640739675299,"flat","1"
"2453",37820,136326.530612245,1400,-14.1176470588237,500,-0.000992496664294618,32,-2.06830379726938,"flat","1"
"2454",38850,380102.040816327,3000,-38.1032412965189,-500,-0.00197538987616727,23,-2.75829141753896,"flat","1"
"2455",40821.9308173564,4805374.10912592,6400,133.119651491599,-3050.98340461287,-0.00208250708271977,18,-2.07624665078332,"flat","1"
"2456",47031.700254213,299629.598289043,2400,7.90992050975766,-1781.21836189886,-0.00036403091491422,27,-3.02413174807569,"flat","1"
"2457",41620,350612.244897959,1900,36.2545018007197,500,-0.00201020263990282,15,-2.52198565802942,"flat","1"
"2458",38758.6735508243,1947133.17399168,5400,-89.1747394576025,-1500,-0.00224184877614833,29,-2.83361342407756,"flat","1"
"2459",48270,5153979.59183673,7800,153.771908763505,-500,-0.00239045053110683,25,-2.79034544382904,"flat","1"
"2460",41722.2631136079,8247733.71652358,7971.53130225671,-175.641543931702,-1330.66131114219,-0.00215597645886261,23,-1.23340161501675,"flat","1"
"2461",43428.8742808304,401746.086698302,2845.74888043668,29.3567546296972,-1393.79602268232,-0.00131656856961143,22,-3.17246945205404,"flat","1"
"2464",47632,2867118.36734694,6300,61.9159663865543,-1500,-0.0011273584669516,22,-2.06042353584407,"complex","3"
"2465",44340,67755.1020408163,1000,4.03361344537784,1000,-0.000317540139584337,40,-4.40631932724293,"flat","1"
"2467",43102.9162802526,616791.745929474,2500,-51.0447783552997,1000,-0.00229961025826107,24,-2.87706074383649,"flat","1"
"2469",80091.2577026894,2295013.83681221,4400,94.0278250074468,-1000,-0.0021063272687086,16,-5.27851473925186,"short-ur","2"
"2471",38859.5451290254,200652.857988951,1000,-27.168607397064,-500,-0.00212343230287878,21,-5.09946650780287,"short","2"
"2472",37450.594977282,697918.763750172,3556.39787500483,-33.7632492526083,-1000,-0.00110670282416886,25,-1.20064501423326,"flat","1"
"2473",45764.8710196205,350565.740250684,2791.71134105072,35.0648338695627,1500,-0.00184702758233822,33,-3.70908216143146,"flat","1"
"2474",41644.3854859789,80461.0945178149,900,-12.6893425859094,-500,-0.00133537945650061,24,-3.58993950625903,"flat","1"
"2475",41988,66383.6734693878,900,5.77190876350524,500,-0.000578700219290606,12,-3.35813789220171,"flat","1"
"2476",44850,5158061.2244898,9800,50.9243697478993,2000,-0.000446909202639035,21,-1.58085045558219,"complex","3"
"2477",48260,161632.653061224,1500,11.0444177671066,500,-0.00066063691568651,34,-2.65783248494159,"flat","1"
"2478",45170,704183.673469388,3400,48.475390156063,500,-0.00173986133842076,14,-3.23398946267825,"flat","1"
"2479",43429.5707861386,6535185.85923826,10052.2792512342,63.8144105209977,-5013.16168185761,-0.000718803519595318,28,-1.11108981017922,"flat","1"
"2480",36019.3648850281,347641.581137064,2518.77124647829,-21.3431790989935,1013.93637493277,-0.000921925814555126,31,-2.68824757380603,"flat","1"
"2481",46369.85024474,496120.456820049,2400,-31.4351844297794,1000,-0.00136448264834016,19,-2.92434227746732,"flat","1"
"2482",48170.4456641071,432806.225086846,2000,42.4578688127338,500,-0.00227036060337707,32,-3.57198570264244,"flat","1"
"2483",47914.2096001703,2607078.64578094,7022.99277922728,75.4008810758162,1400,-0.00134536082954467,18,-2.13537717401014,"flat","1"
"2484",42160.6265297254,1003412.76249083,2900,-63.8685692927022,900,-0.00225473935359593,25,-3.39025744162382,"flat","1"
"2485",42230,869489.795918367,4400,49.1956782713087,1000,-0.00144274769324229,25,-2.98380370268872,"flat","1"
"2486",41098.7739382569,237339.669603603,2090.51621777411,-16.6886555037575,900,-0.000944445541440579,18,-3.79423996977176,"flat","1"
"2487",39256,4733942.85714286,6800,-147.159663865546,500,-0.0024570583768099,24,-2.21640739675299,"flat","1"
"2489",35744.0601394067,222480.565852649,2493.47541201817,-8.40880857688402,1000,-0.000423563484478313,25,-2.59427518684337,"flat","1"
"2490",50196,364881.632653061,2400,31.1836734693874,1000,-0.00158885018106807,37,-3.2754461763566,"flat","1"
"2493",45559.645049465,64599.386498819,1400,-1.28866024083768,900,-0.000168913286742236,17,-2.87706074383649,"flat","1"
"2494",53082.7013697038,312075.744993598,1517.93110593796,30.5562603257407,932.533695435806,-0.00173328546474137,18,-3.83970234384852,"flat","1"
"2495",51700,9201632.65306122,9300,206.540216086434,500,-0.00246737689066203,22,-3.30225743380725,"upward ramp","3"
"2496",50273.2695970358,8815789.7124524,11200,102.645986743018,-5536.52014821077,-0.000968464593688531,19,-2.2896688677275,"flat over flat","1"
"2497",42527.2553861153,666003.519255754,3400,-19.4538614826366,1000,-0.000748184207133807,19,-1.98267787324753,"flat","1"
"2498",40170.6794718475,2126069.89420359,5400,-96.286243689847,1000,-0.00229772450735676,25,-2.43041846450393,"flat","1"
"2500",49390,4528265.30612245,7800,143.255702280912,1000,-0.00239245828430759,25,-2.95267278409354,"flat","1"
"2501",45932.7821325364,202236.380896717,1400,-11.8167479128841,500,-0.000874796458728487,26,-3.39025744162382,"flat","1"
"2503",46117.0419282568,4652687.09805026,6307.27651755696,136.848405815468,1000,-0.00227876244598133,23,-1.67184537256272,"flat","1"
"2504",50468.6701274613,1484650.08929884,4400,-72.1833268721703,-1000,-0.00192288537532729,30,-5.02068562994976,"short-c","2"
"2505",44635.2566344595,1858535.62296017,6044.86989615116,61.8105059897766,-2414.61731776509,-0.00129831028366609,21,-2.1177666560015,"flat","1"
"2506",47643.2853009904,5069356.20747615,8300,132.746962382985,1000,-0.00199331379027711,20,-2.68824757380603,"flat","1"
"2507",44903.761701087,116223.261971899,1000,-2.37714501670278,-1000,-0.000200009525950265,12,-4.21312809821207,"flat","1"
"2508",51742,959628.571428571,3400,65.8103241296517,500,-0.0023844651332109,24,-3.9954046143672,"flat","1"
"2509",51012.3143295754,343152.906746021,2000,-27.018299568553,-1000,-0.00125330391098663,31,-4.40631932724293,"flat","1"
"2510",52370,1084183.67346939,4800,-61.334933973589,-1400,-0.00186097329173463,23,-2.68824757380603,"flat","1"
"2511",48918,4039057.14285714,7400,115.731092436975,1000,-0.00181111544068337,14,-2.3258537199334,"flat","1"
"2512",49814,124902.040816327,900,10.3385354141654,900,-0.000700045407570712,18,-4.28308668681898,"flat","1"
"2514",36591.0078753344,176279.709102011,1900,6.1130701728835,1000,-0.000444067795603893,37,-1.79999327415516,"flat","1"
"2515",41357.7051435757,94328589.6245943,31097.1186914133,-562.669265968998,-19000,-0.00194510481732869,22,-1.79697303628094,"flat over flat","1"
"2516",34720,1236326.53061224,3900,72.9603841536613,-900,-0.00225014130325856,19,-3.07911388249304,"flat","1"
"2517",34501.610191891,533778.928779603,2900,46.8772070016467,500,-0.00217951493237804,25,-2.3570412787901,"flat","1"
"2518",34256.3128520539,73023.1264395216,1000,3.81015732784894,-656.506942236301,-0.000306931026457769,19,-1.87340345826857,"flat","1"
"2519",34169.224499856,729393.643764581,3400,-50.0131816259138,-1400,-0.00187404810089557,29,-1.98996653525223,"flat","1"
"2520",48021.6566239292,696687.509740749,4130.40893161309,0.288454600013815,2051.18448795459,-0.000282916579756694,22,-2.41239995900125,"flat","1"
"2521",43693.1344364124,701301.115881667,3780.47887961863,-50.9408804317435,-880.478879618633,-0.001923213130452,16,-2.66499071164176,"flat","1"
"2522",53194,2976085.71428571,6400,106.933973589436,500,-0.00200430167052013,18,-2.60775247978685,"flat","1"
"2523",51936,2316228.57142857,4900,83.9567827130851,1000,-0.00189657603334922,31,-3.91703554725169,"inverted-u","3"
"2524",51327.6930131883,410022.45015583,3400,24.1705698770087,-1684.65065941408,-0.000788411286211112,18,-2.41911890925,"flat","1"
"2525",51016,12676881.6326531,14100,234.525810324129,1000,-0.00223378140066975,29,-1.86368520879964,"flat","1"
"2526",43899.4286120586,523289.716946782,2603.19257528446,-38.2969358702728,500,-0.00169136108600985,29,-2.7333680090865,"flat","1"
"2527",43437.0628514792,252937.741614883,1702.31830657656,6.68261042906397,1500,-0.000213574353337931,20,-4.11659017116942,"flat","1"
"2528",46391.6263881509,47690.6754237662,1000,-2.95391832078775,581.319407542913,-0.000240821947827597,10,-4.14774533894922,"flat","1"
"2532",63192,69322.4489795918,900,-6.70348139255631,500,-0.000829665318971304,30,-4.68855179492714,"short","2"
"2533",47239.8174452511,179039.069781721,2011.70230903129,-9.13899777093546,500,-0.000493687028125333,36,-2.94313982343482,"flat","1"
"2534",50677.9364584243,4340491.1421375,7300,134.220615756997,1000,-0.00215443144169712,18,-2.58760404802634,"flat","1"
"2535",47314.8842673613,327875.979473538,1755.78663193533,-18.1256400977268,500,-0.00099749649216562,26,-2.30458709566472,"flat","1"
"2536",46112.0920440339,1351479.40320147,3900,-69.1943712371037,-608.152408673035,-0.00207211830856264,27,-2.92434227746732,"flat","1"
"2537",47160,296326.530612245,1500,-9.74789915966431,1000,-0.00065042408856468,30,-2.43611648561857,"flat","1"
"2538",49910,1143775.51020408,3400,40.6962785114042,-900,-0.00125208304431135,25,-2.91507437053654,"flat","1"
"2539",44750,329081.632653061,2000,33.4453781512607,-500,-0.00196705620212439,32,-3.94248221291285,"flat","1"
"2540",41638.5987842675,4569383.14013449,11352.2024200655,115.888614358798,4052.2024200655,-0.00159166861073872,21,-2.96229749746775,"flat","1"
"2541",46872,248995.918367347,2900,15.7310924369747,-1000,-0.000577713605334301,14,-2.27399763614213,"flat","1"
"2542",47290,56020.4081632653,1000,10.3001200480194,500,-0.00109153487712981,44,-5.38169897548709,"short","2"
"2543",41864.2847466502,84134.8381044605,1400,11.3452047039144,-900,-0.000844780847349835,36,-1.81216627900572,"flat","1"
"2544",47744,3378024.48979592,5900,61.8199279711886,2000,-0.000909125047690713,17,-1.43338596865374,"complex","3"
"2545",39867.2014586892,14904369.8408264,10832.8772886528,-247.812157757164,-4400,-0.00229973290849876,23,-1.12701176318981,"flat under flat","1"
"2546",44432,587526.530612245,2400,-32.8067226890758,-1000,-0.00136759781818406,21,-2.36233509739982,"flat","1"
"2547",66972.953785029,952340.12493004,2900,52.4993194268381,1500,-0.0016061163485429,22,-5.38169897548709,"short-c","2"
"2548",51206.366591332,2656033.95358766,5400,109.713572480318,500,-0.00236987064260649,23,-3.83970234384852,"flat","1"
"2549",45281.7468747979,200256.555212342,1900,25.7532419216225,1000,-0.00179450348627312,31,-4.40631932724293,"flat","1"
"2550",37747.7807876316,95105.427406818,1400,-5.23515853304857,-500,-0.000400132336643476,26,-2.29958958401425,"flat","1"
"2551",45846,1563759.18367347,4400,61.1236494597838,-1000,-0.00157349350771075,16,-2.26432638087696,"flat","1"
"2552",42173.5801767125,1845532.89210969,4400,-77.390876475046,1000,-0.00198586204446618,24,-1.41634128247219,"flat","1"
"2553",43090,80510.2040816326,1000,3.0492196878753,1000,-0.000403265918503731,21,-3.32980738557548,"flat","1"
"2554",46433.0769230769,432098.176548725,2400,-28.32948564041,-500,-0.00120763708225682,34,-3.94248221291285,"flat","1"
"2555",46150,2341326.53061224,4400,-40.1104441776712,3900,-0.000819111568751199,27,-2.41911890925,"flat under flat","1"
"2556",47667.3024821385,1937659.21879838,6914.56363227323,71.6479835210334,1000,-0.0013497456050154,21,-1.42878441274084,"flat","1"
"2557",39545.1513964836,524601.740793512,3000,-28.6569913189185,1251.63576196468,-0.000924555224580573,15,-1.8773173575897,"flat","1"
"2558",36761.5941675598,171447.217189851,1753.90237694837,-1.57145356411758,-641.951786802492,-0.000380514053004427,23,-2.78223509929159,"flat","1"
"2559",43827.3043619512,1273882.85120111,4300,72.533636667941,1000,-0.00220888105728943,30,-3.57198570264244,"flat","1"
"2560",38940,292244.897959184,2000,-35.1500600240101,-500,-0.00228460699452125,29,-3.16060691674423,"flat","1"
"2561",49512,573322.448979592,3400,42.3145258103235,-900,-0.00170492460766917,34,-3.00376444525126,"flat","1"
"2562",44630.3469227397,792279.64222335,3400,-23.8076087668728,-1500,-0.00090586128353934,22,-2.01665455358107,"flat","1"
"2563",44672.3841870679,22472150.7264841,16518.951485389,-236.784791958814,-1000,-0.0016332888077233,17,-1.61898332527763,"flat","1"
"2564",46404,1381208.16326531,4400,18.2665066026414,1000,-0.000379817111505236,17,-1.59110695574938,"flat","1"
"2565",43580,620000,3000,52.0048019207684,500,-0.00235291078529978,25,-2.79852210426629,"flat","1"
"2566",43131.0783391379,322546.888939802,2157.50367251916,30.3771074080915,1000,-0.00169666200823455,29,-2.17068002211411,"flat","1"
"2567",50098,162648.979591837,1900,10.1272509003602,900,-0.000541258905887303,26,-4.49184150068109,"short","2"
"2568",43257.005888134,994621.320962886,3229.00892929664,-62.77675804025,-2224.58080065265,-0.00207247196408346,25,-3.01389624418166,"flat","1"
"2569",51930,134795.918367347,1500,20.9603841536612,-500,-0.00183649906782532,20,-3.62684406319448,"flat","1"
"2570",47440,428979.591836735,2500,8.35534213685446,500,-0.000483962877372998,21,-1.97905336764857,"flat over flat","1"
"2571",42443.9155987213,236303.736077606,2135.51559919179,-27.5684676678322,-1000,-0.0016825995325786,19,-3.57198570264244,"flat","1"
"2572",39568.5556399202,961387.39392009,3400,-49.6077342536389,-2400,-0.0015442126624958,14,-2.28474517486571,"flat over flat","1"
"2574",50508,440751.020408163,2900,40.787515006002,-1000,-0.00201510430224074,30,-3.03447310187042,"flat","1"
"2575",49078,5679302.04081633,8800,153.483793517407,1500,-0.00223751192978642,20,-2.2595256035336,"flat","1"
"2576",47782,805995.918367347,3400,57.2436974789913,500,-0.00218054474359452,33,-3.09004295302523,"flat","1"
"2577",46220,977142.857142857,3900,16.0288115246097,-1500,-0.000442434648941461,26,-2.04407439784254,"flat","1"
"2578",42819.1060818948,1236950.26834354,5400,23.4710959454037,-4400,-0.000440053706070515,40,-1.77254525030425,"flat-mz","1"
"2579",38108,2202383.67346939,5800,57.2196878751501,1000,-0.00111780935065546,15,-1.72260661053974,"flat-z","1"
