"mean_f","var_f","diff.range","trend","max.jump","corr.decay","above_mean","duration","label"
65243.773774242,214329258.7634,46220.6846211791,360.184666880668,-14659.3134941927,-0.00085036812804491,22,-2.96229749746775,"multi-step"
52440,533061.224489796,2500,3.36134453781602,500,-0.000604316183819686,31,-3.72970144863419,"flat"
50380.42983995,211859.763252365,1981.2235095529,17.3914757275033,500,-0.00111764660054402,29,-3.89222037813197,"flat"
47506.6362088232,100073.057364292,1001.7108714933,-10.3569733712877,-1000,-0.000840073653843642,17,-3.86800612001137,"flat"
44565.8568720904,124213.167572426,1121.6570723226,-6.66070506522666,-675.968812721199,-0.000385005569124963,25,-2.66499071164176,"flat"
50506.3050262341,2470849.7743429,4509.7311586929,104.313974011304,1000,-0.00241779372622723,25,-4.6356293934728,"short-ur"
40848.0067511224,321119.530689211,2196.4820845032,-18.0196722272184,1000,-0.000749967672129568,24,-2.4476108650443,"flat"
41851.983587589,7978278.00967783,19075.3447698325,-61.2005371149283,13603.0424808862,-0.000510809547179147,21,-2.13115597736651,"flat"
41096.1855873767,850071.160370498,4683.9351434219,28.5951343148174,3183.9351434219,-0.000813618317887379,27,-3.34387231504289,"flat"
44050.2390318934,6946302.83217821,8967.4625196187,-158.139684578708,-3400,-0.00203672289596858,33,-3.48349262438899,"flat-z"
35180.6816846117,182030.61190885,2000,-17.0701075252291,500,-0.00103895079152156,18,-1.36062661437131,"flat"
55129.6087868281,378385.15324517,1878.9504837408,33.3391116869333,500,-0.0017754528181842,26,-4.7444322533216,"short"
35157.1464124174,192540.024729575,2000,-14.0095947356741,-1000,-0.000898643888947163,16,-1.95686998929166,"flat"
34992.4640293684,415439.550053315,2085.9548609601,-41.7888252623427,500,-0.00222144412728111,32,-2.33098456751574,"flat"
34985.0674727675,456260.687122734,3000,-23.6387434505178,-2081.8774735124,-0.000849744680583486,24,-2.06042353584407,"flat"
36967.3077074818,449833.706430764,2004.0780443669,-38.5106170758845,-900,-0.00191887379576042,32,-3.10109278921182,"flat"
57980,46530.612244898,500,-3.4573829531816,-500,-0.000553054095996741,38,-6.21460809842219,"short"
39882.8838526724,7696439.02771393,10498.3970488521,-127.502650985023,-2165.2704688693,-0.00117417698086272,21,-3.31593753771133,"step down"
66744,19657.1428571429,400,-3.63025210084005,-400,-0.000617661058458158,43,-5.65499231048677,"short"
50367.962918417,285130.306270844,1923.1642760375,30.1232728508112,-500,-0.00187866182705841,26,-5.18498868124103,"short"
50457.5424355904,60185.4788692588,500,12.2552814655109,500,-0.00165227220282094,26,-5.38169897548709,"short"
55450.0067784618,1416941.69586998,3900,77.9133687283089,1000,-0.00229303912897693,32,-4.7444322533216,"short"
54096,1073044.89795918,2900,58.5450180072029,1900,-0.0018608947456343,37,-4.81589121730374,"short-c"
36504.0129632973,6016604.15796106,7875,-157.311420480524,500,-0.00229158646844649,28,-2.65783248494159,"flat"
37392.4137087481,1052721.85259988,3565.0392581238,-53.5097530767243,1189.3661000165,-0.00170227805287132,21,-2.19732458233655,"flat"
37242,266979.200909686,1400,-16.8376998509807,500,-0.00106876502517731,24,-2.42475272696825,"flat"
37712.3335273552,1183593.28696203,3400,-69.5182433564278,1500,-0.00229413796470453,26,-2.62141389444266,"flat"
39047.7470178038,207202.079208467,1681.4542364343,-18.80102771166,-1000,-0.00102344367256567,25,-2.71810053695571,"flat"
39104.751022678,106253.34591417,1659.4761106652,-16.8103465407028,659.4761106652,-0.00143361239229435,13,-2.98380370268872,"flat"
47666,3190861.2244898,5300,-102.458583433373,2500,-0.00200201481624717,26,-2.36233509739982,"flat"
43348.2916608275,2708122.67534189,10698.2337207687,-32.7109102373663,-9698.2337207687,-0.000381580345870185,19,-2.72570513634093,"flat"
42537.5417320348,297359.894747028,1917.5350849865,-30.0567744344761,500,-0.00159576627911649,21,-1.9248338234534,"flat"
44018.2060294622,3570268.81228701,6976.2631386764,95.3659503292257,3476.2631386764,-0.00166365362573151,21,-2.0643559042618,"flat-z"
42910,974387.755102041,3000,-39.0636254501795,-500,-0.0011863041164813,17,-2.26432638087696,"flat"
46340.7561860694,2558777.7156451,5741.4224702419,-16.9727259523356,-1690.4521076613,-0.000389659254341285,27,-3.94248221291285,"flat"
44283.1441252678,1528147.83813099,3400,31.3326822043796,-500,-0.000924862186596321,28,-2.4476108650443,"flat"
44578,439838893.877551,43500,-1261.10444177671,-40100,-0.00210214745934017,27,-4.58536755869191,"short"
39499.5692643179,80808.2893848535,1000,-2.71460475581971,-1000,-0.000217916756915521,41,-4.08637639257292,"flat"
40517.2462845686,159777258.730523,34200,-265.174066650745,-34200,-0.00051149018621664,34,-2.54720767598538,"flat"
34948.5346413183,75764722.268878,28737.8749516498,48.7308097274214,-24400,-0.000214573337311313,36,-1.60345584075655,"flat-mz"
42750.0004271922,53571.1234432618,500,-6.45853317546716,-500,-0.000762420301958292,35,-3.91703554725169,"flat"
36456.2169185353,1810832.85362865,5400,25.3696236482053,1453.3346127767,-0.000476518376628518,18,-1.95333766488411,"flat-mz"
37429.4508246567,347994.176939852,2611.91246438,1.02402846100277,1611.91246438,-0.000303013303709833,30,-2.56655063882851,"flat"
50304.4587532869,165263966.189977,38572.6882180981,-612.006792961897,-6500.6968415873,-0.00136357981678972,11,-3.22137895508632,"step down"
49039.1533206251,9979783.53858856,24560.0761804594,117.006152893526,8554.5262403891,-0.000785884656210756,30,-3.35813789220171,"flat"
39524.7006706742,7577258.51090539,7323.2106147487,-152.684272855196,-4900,-0.0018050805227769,16,-2.86821895325503,"flat-z"
68188.6119646858,153980311.959049,32219.3116847194,-513.786930240294,-30800,-0.00120754817330386,38,-3.11226608980994,"step down"
46395.8073502572,61190747.8663474,25400,-398.239847208272,-11579.6552267561,-0.00142168008555045,9,-3.09004295302523,"step down"
38150.3017389398,6236692.8909072,8405.3662270477,-158.56577271086,-4152.8588522233,-0.00224487077076092,24,-3.10109278921182,"flat-z"
69754.4681270406,1251590.53313002,4242.1634556879,65.5661003716699,1591.9665966396,-0.00196233631072084,28,-3.57198570264244,"flat"
55756.4945981932,117254005.137536,25900,-678.731702462261,-2668.8267943892,-0.00226653538941979,25,-3.23398946267825,"step down"
49002.9169663767,1491747.75890251,5427.1622135679,78.4826732230863,1527.1622135679,-0.00213167175081119,25,-4.08637639257292,"upward ramp"
51240,2853469.3877551,5900,102.80912364946,1500,-0.00205156159947404,28,-3.40520540305969,"upward ramp"
46957.5347982149,1627269.83345346,4420.0693834407,-17.5158191681897,1000,-0.000631414559935988,22,-3.53701710480469,"complex"
70254.091508117,589391.245480368,2900,41.7301388668751,900,-0.00179366606359444,31,-4.58536755869191,"short-c"
60355.3799025097,106980736.793308,28152.6918477436,-608.526767308249,-3752.6918477436,-0.00202155805165573,32,-3.30225743380725,"step down"
45467.0876933511,104746.615867189,900.618859880902,12.6141509295294,900,-0.00107157512623815,23,-4.68855179492714,"short"
69459.0314682832,86760.4413348531,1500,11.905783573473,1000,-0.00097446752554136,20,-4.21312809821207,"flat"
49987.4566848767,1210586.5814194,4759.0187323613,49.2192182706413,-1592.5242452871,-0.00133574719534472,29,-4.53751153751428,"short"
48400.2780553303,2252942.5536406,5707.4075347515,-87.945173979069,-1592.5227139518,-0.00190610964589296,33,-3.03447310187042,"flat"
45788.4266969932,1350917.52154101,4400,-61.4055302333181,3762.3797377814,-0.0015893353629858,27,-2.65783248494159,"flat"
46773.7615043657,121826.623069662,1500,-5.77230330771864,1000,-0.000301058318270612,35,-2.84215318562569,"flat"
45563.9102383196,788989.415324846,3441.0788881801,-14.0668020547887,2041.0788881801,-0.000654473575763006,23,-2.58097711853873,"flat"
48514.1115442336,1720679.66745311,4900,-55.818809922102,1205.5772116781,-0.00124836262544805,34,-2.81507877386073,"complex"
46711.5558215504,295154.410386869,2400,-17.9556871380904,1400,-0.000838587520722786,30,-2.33098456751574,"flat"
46592.1665276895,1492807.76977348,4917.6770084947,45.5400493671108,-2511.1236835593,-0.00100658288451738,28,-2.79852210426629,"complex"
46239.5322764488,968964.633520245,3900,-36.1108622835991,2492.3316229542,-0.00103478445814004,29,-2.78223509929159,"complex"
46015.479966594,696616.056296163,3400,29.2714909953173,1000,-0.00093631348850223,15,-2.50225628812311,"flat"
74189.317432918,533898.332123806,2900,20.2750401272024,1000,-0.000858968254145277,34,-4.35831010805657,"inverted-u"
56694.7121808283,92808853.7733872,26277.4468774996,-520.743331170642,-4498.4966845807,-0.00173234107435499,16,-3.57198570264244,"step down"
52277.6145191232,10872185.2471483,9800,214.031214723123,1137.0154973984,-0.00234014441174738,27,-3.48349262438899,"inverted-u"
50393.2308095536,35235710.6041239,32526.1820898017,-201.015370190516,13222.9437393723,-0.000786084480184647,30,-2.27886856637673,"step down"
50930.5129351686,2712834.20503139,4900,-11.2333967862551,1000,-0.000601209393932226,34,-3.23398946267825,"inverted-u"
50984,2481371.42857143,5400,84.1488595438172,1000,-0.00172762183650245,34,-3.89222037813197,"inverted-u"
70557.4898475803,65162036.4974657,27800,-171.611943019657,-27800,-0.000519752485834533,38,-4.08637639257292,"step down"
46489.1899424788,180394.670591813,1231.6440891277,24.0289860763767,500,-0.00178983157444184,30,-5.27851473925186,"short"
45745.0065891757,10896579.4385969,11591.0296436903,174.959966716415,1446.0478424355,-0.00175105262241592,32,-3.28876195233237,"step down"
47281.9189483051,37725500.8567281,17100,-26.8669165374982,-5236.0800054197,-0.000490912711220768,35,-4.87960703168985,"short"
73285.4145178327,242325.133067983,1000,28.6846955810965,1000,-0.00200207136990794,29,-5.09946650780287,"short"
48329.0069686517,164991.541716404,1050.0925776096,25.4374638591617,500,-0.00214363399576401,20,-5.27851473925186,"short"
49950.5084006552,17067331.5086529,19501.2181337159,-196.123676772928,10937.9270056698,-0.00124449749100962,9,-2.86821895325503,"step down"
73930.0012331649,73570.8497466895,1000,15.9662607214678,500,-0.0019851905534759,22,-5.65499231048677,"short"
48391.1676868034,1356772.0650468,4400,47.2252217831158,-900,-0.00128146327246661,25,-3.31593753771133,"flat"
51546,917228.571428571,4400,61.1716686674673,500,-0.0020682012079447,22,-3.34387231504289,"flat"
48938,1537914.28571429,3900,1.4933973589436,2000,-0.00061438890251911,30,-3.48349262438899,"flat"
50154.8370883406,2751958.89802987,5400,105.326249763097,676.071999571504,-0.00209254550208745,33,-5.09946650780287,"short-ur"
71770.9817271953,40786.018065972,1000,-2.81915419877077,500,-0.000440000256401806,8,-5.80914299031403,"short"
49049.9479687517,169446.719440938,2000,-15.2169294905568,657.239699875601,-0.00105962266643662,28,-3.00376444525126,"flat"
40308.4578972024,7101353.36041373,9177.1051398812,-151.3698992487,3400,-0.00192983767091911,19,-2.39579747471622,"flat-mz"
52251.2371958648,82178109.1254418,26968.0147753867,-302.456046499428,-16684.5092198896,-0.000969104398599015,18,-3.40520540305969,"multi-step"
45404,707738.775510204,2900,54.6170468187275,500,-0.00223929922092201,23,-3.79423996977176,"flat"
43867.2538378086,1363674.82856806,3740.085059211,-61.3949171502361,-1000,-0.00176277116968108,22,-2.56006132338876,"flat"
51326.8559683794,438602.831076473,2400,-7.37330720430476,1000,-0.000654615716313928,26,-2.88598140959487,"flat"
46595.3778067526,1243844.39710661,3900,-63.945947163137,-2218.870882774,-0.00187630634867163,32,-4.11659017116942,"flat"
45730.2805834927,826910.5403348,3400,31.5609477822685,900,-0.00109431452158485,30,-3.81671282562382,"flat"
46846,886208.163265306,3400,-43.7887154861939,1500,-0.00152725062355147,23,-3.51998091765212,"flat"
41937.12100513,862104.749627296,2749.6397480355,-60.3151728600155,-1000,-0.0023204733249587,22,-2.63666020501554,"flat"
54527.7109766431,1504751.71440672,5149.1591818492,-48.9238596186743,1000,-0.00101929231332174,40,-5.09946650780287,"short"
45645.3032105207,15565466.2094576,15088.3988576858,-218.942505810971,-6640.9453873638,-0.00174872404648919,33,-3.39025744162382,"flat-z"
39240.1867793437,6659970.66411582,10169.3977358792,-119.26657414932,3393.2498028987,-0.00149191519250429,25,-1.72541008868652,"flat-mz"
38512.4851507934,251605.457645125,2093.0007131562,-7.8927557694773,682.474167726599,-0.000492129369698963,14,-2.99373427089132,"flat"
39365.5267568733,1798675.48795797,4900.0024654826,-66.6932964660704,-3277.5565804124,-0.00137275845461675,11,-2.74109005518041,"flat-z"
54127.9553595173,116381.877996579,900.956581771097,-17.89699424414,-500,-0.001588953711189,14,-5.18498868124103,"short"
47335.3319405496,56817103.2474268,29202.525796189,390.88361010304,18845.857502295,-0.00154087286105499,20,-3.2754461763566,"flat"
44652.8206929427,5046371.75651234,7300,-121.39812166596,4190.0943803038,-0.00169590854190074,36,-3.43578882643177,"flat-z"
50312.3271423397,50808828.4385962,19000,411.820241654023,1381.1256055255,-0.0019588698634878,17,-3.35813789220171,"step up"
39761.6288536691,151332.75009585,1000,19.6211463308724,1000,-0.00152041107525708,35,-4.17990245058375,"flat"
43900.6666666667,3909954.19501135,7966.6666666667,-123.033213285314,-1500,-0.00207915258857502,22,-2.24054970207459,"flat"
49296.216462633,31805078.844849,20500,215.284961501172,5319.0894668545,-0.000942095411944679,8,-3.86800612001137,"step up"
46572.3828417529,226326.661457671,1900,-23.152799071576,-500,-0.00149188652929315,29,-2.82514597297846,"flat"
38394.0833529647,269537.627582053,2592.5227114162,-23.5585603599543,-1592.5227114162,-0.00113858331075978,25,-2.68824757380603,"flat"
40312.7926663813,2657102.98899217,5376.1382565311,-21.1212791949743,-3537.0884034367,-0.000629054926154339,19,-3.18447439815087,"flat-mz"
36852.4389473831,4748050.52424111,18653.6440522789,-32.9927512248692,10092.974578568,-0.000277023526133648,23,-2.08425309867706,"flat"
39025.3384206992,3407054.41310259,10700,-4.91492660298514,9800,-0.000283421235562496,24,-2.39032400730205,"flat-z"
36414.9825755002,1554787.85725809,4267.7342825564,-31.4512560806111,-900,-0.000809506201116854,31,-1.54411844631346,"flat"
36911.2047687032,62772.3594081258,775.774037020899,-0.945443941075215,-500,-0.000235665305606666,32,-2.49616984206671,"flat"
37353.3403566186,188502.323049528,1573.8780320518,-11.8389327817135,-1338.2578921888,-0.000612397365917028,28,-2.33098456751574,"flat"
36633.9674719646,71012.7606557307,1500,1.56220512562528,1500,-0.000172251013415111,11,-3.16060691674423,"flat"
36134.4527128217,301151.455950345,2000,-29.4949642580425,500,-0.00168056445069401,18,-2.71055333132033,"flat"
37334.5277228752,263212.239686356,1981.9338348367,-15.604243763393,-1000,-0.000567560463840027,26,-2.41911890925,"flat"
37740,94285.7142857143,1000,3.07322929171663,500,-0.000431032474474734,21,-3.35813789220171,"flat"
37871.2682067418,402059.344197429,2900,-35.6586974839021,1587.2777262808,-0.00173086787177097,31,-2.97201574693668,"flat"
40000,30612.2448979592,1000,5.47418967587026,500,-0.000630368314200107,3,-3.57198570264244,"flat"
47736.6940457362,102257503.686237,26400,530.537477722263,6622.2210243881,-0.00160281615188633,14,-2.95267278409354,"step up"
65972.5638574277,75728.6634014328,1000,7.13759838372006,1000,-0.000595131358396279,15,-5.38169897548709,"short"
66658.1953334206,1196811.19117574,3900,-64.5235974057338,-1500,-0.0019769221269128,30,-3.9954046143672,"flat"
71699.515256718,185934.791519997,1000,13.0761841497155,1000,-0.000646357113911486,29,-5.09946650780287,"short"
46247.6093446746,3768264.47802538,6693.1925416362,-127.728354488,-1000,-0.00224965831773776,21,-3.16060691674423,"flat"
47854.4320149582,1454410.09498392,5502.6275359718,-69.6189386764881,-1602.6275359718,-0.00189087717807631,18,-2.27399763614213,"flat"
47051.3546020078,1030967.93487807,3907.4982424461,-41.4238019198731,1407.4982424461,-0.00128721121602622,27,-2.10127823628901,"flat-z"
39878.3676028568,152526059.127268,48884.9778839948,-720.893194160446,-9350.7908149037,-0.00188022636873794,34,-3.40520540305969,"step down"
39622.3858310763,161064503.741269,47800,-30.6855086183326,-46300,-0.000206528817263973,25,-2.62970123469123,"step down"
49938.6135607544,63379.3632095935,972.909676254698,-4.90251348599522,500,-0.000628826730841146,22,-4.14774533894922,"flat"
46430,49081.6326530612,500,11.5486194477792,500,-0.00161812419560812,13,-6.21460809842219,"short"
45604,15139167.3469388,10700,-252.465786314525,-3900,-0.00235802334888201,28,-2.71055333132033,"flat-z"
44892,11752587.755102,9300,-204.84993997599,-4400,-0.00210527243788252,26,-2.38488033572088,"flat-z"
47833.1406152252,484076.400838901,2500,18.1606005907149,1657.030761258,-0.000784425253225141,28,-3.91703554725169,"flat"
48130,781734.693877551,3500,-7.22689075630252,-1000,-0.000622474092450047,30,-3.81671282562382,"flat"
49407.4842272283,1083351.54311309,2977.9140046173,68.7917645651255,-1586.2115136796,-0.00235987498959365,25,-4.40631932724293,"flat"
51598.9486937036,973177.861246575,3899.0192837259,-35.1897924658246,807.068765911703,-0.00104163170624802,31,-2.86821895325503,"flat"
51538.2653061224,578084.652228236,2900,43.8775510204083,1000,-0.00177985341572536,36,-3.9954046143672,"flat"
50781.7405860967,1545881.32657542,4052.4504869427,-66.111822395535,500,-0.00179064202037222,22,-3.2754461763566,"flat"
42420.6540375252,588892.622925051,2900,48.128052913828,1000,-0.00212315898341731,24,-3.1349943408875,"flat"
46755.0518063228,2636833.00551609,8368.5252756773,-46.8213600744175,1500,-0.000643439973039822,44,-4.7444322533216,"short"
52705.283615468,415625.98857395,2500,33.305928107506,-1000,-0.00145557713841977,21,-4.94766049493487,"short"
59047.6973729728,161617.154202548,1500,21.3137365562292,1000,-0.00146436067673447,9,-5.09946650780287,"short"
33253.5448679255,197739.536710075,1401.1957272688,-27.4714382939963,-500,-0.00210319097849804,17,-5.18498868124103,"short"
43292.3115491599,1751575.17776563,5729.6939310988,-81.1840956906443,1585.1912651383,-0.00196148643419429,33,-3.16060691674423,"flat"
37656.2560114878,125059.063746179,1404.4756387193,3.95006756519633,1138.1713329757,-0.000346649992799751,18,-2.88598140959487,"flat"
38341.8139062135,585108.273758551,2060.6906534795,-46.2384744941454,-1711.6778633406,-0.0020169331524923,24,-3.9954046143672,"flat"
38884.6134995172,845078.44520184,4780.4119905102,-3.23811274139959,-1000,-0.000411104577251063,21,-3.51998091765212,"flat"
47973.6035120008,589367.491933129,3077.7391991469,39.0690770548837,-3077.7391991469,-0.00147595615860553,25,-4.35831010805657,"flat"
37549.7723511147,762736.774057879,3782.3359924164,-35.4416624798795,1470.2765047861,-0.00128140528252207,22,-2.45923890303942,"flat"
53016.4933791357,615735.590702601,2939.4400000336,26.1803264035177,-1500,-0.000970062666883034,23,-2.96229749746775,"flat"
46334.4616293743,2298362.57444802,4400,-92.9792171637585,731.731799893103,-0.00215164322862178,17,-2.36233509739982,"flat"
39284.6009579744,175440.758249624,1500,22.9912793992766,1000,-0.00177391186174525,24,-3.37260992481024,"flat"
38430.8564654577,3509729.08017607,6275.9791027207,-71.6334373198794,-4616.7159396331,-0.00108844746611268,15,-2.5408422821183,"flat-z"
38317.532842899,4591364.6696823,7689.785633747,-109.247355263903,4145.8335629253,-0.00156224891599803,17,-2.52198565802942,"flat-z"
38058.9282587815,1718699.17024953,4715.8193925392,70.3214342451307,949.671671495096,-0.00177822259773528,29,-2.78223509929159,"flat-z"
59529.9738604146,139524.302551025,1000,12.3338750898588,1000,-0.000766518456431077,21,-6.21460809842219,"short"
42354.5663362959,8345117.93049745,14992.8757431221,-45.6056882115247,4674.1622524756,-0.000533478300397455,32,-3.34387231504289,"flat-z"
45063.688420829,1021632.14219768,3400,-32.2268107743186,-714.253990403799,-0.00103461573064233,28,-3.04492251774476,"inverted-u"
37328.0660335924,1218262.7230829,5002.8346689228,-2.76591671181633,1215.5043740877,-0.000381909714960679,26,-1.67184537256272,"flat"
39804,5944065.30612245,6900,-130.823529411765,-3400,-0.00172489694751925,13,-2.81507877386073,"flat-z"
37390.8543389347,1857827.94253466,3900,77.1004821123153,1000,-0.00194182525028152,25,-2.39579747471622,"flat-z"
35722.598379371,45705.7324525083,769.263552906799,-9.88116663390088,500,-0.00129486941243322,15,-3.09004295302523,"flat"
50604.4002546385,48621180.6995133,27300,-307.720880662832,-11781.5128218883,-0.00127820714887913,17,-2.22562405185792,"step down"
50576.9530627823,83813754.7160733,25400,86.0709323460703,-4095.3148093839,-0.000595272055675797,18,-2.6794627442503,"multi-step"
39267.3844744189,11433009.2731366,9200,161.155945460356,4596.6254852872,-0.00142880541828999,13,-2.48410696961744,"flat-z"
38990.9737741611,35679.5296458588,1000,-3.05839096578135,548.688708052898,-0.000269544296520062,46,-4.02295456613543,"flat"
44972.256097561,815116.37038813,3400,-49.0358972857431,1000,-0.00178427734287826,23,-2.95267278409354,"flat"
36902.5714479092,234823.216632584,2123.2063480946,2.93592907440135,1400,-0.000202678182534633,29,-2.62141389444266,"flat"
38543.9253025169,255610.045041337,2218.9973532169,-25.1489657165595,1000,-0.00136973996354402,18,-4.11659017116942,"flat"
38783.7605962579,65160.9733522627,888.764002727599,0.617396551285617,-544.806396158703,-0.000225026396696528,28,-3.96859335691654,"flat"
37711.2718331675,1697871.00764372,5543.3474853616,57.1442747998768,900,-0.00115581202786256,10,-3.94248221291285,"flat"
37558.3081501066,64856.923348211,1034.1516775568,-2.38287322541753,500,-0.000248349268596776,10,-2.56006132338876,"flat"
42220.1986883583,3870570.91401734,4400,111.127544532795,3400,-0.00193467333647692,31,-3.4514385980989,"flat-z"
63903.1427539045,1017405.01080672,3208.3268071239,-51.1031774913102,-1500,-0.00163377086103907,30,-4.17990245058375,"flat"
43902.2515176616,246010.246674882,1867.6708556932,24.7864661045716,621.690320290902,-0.00141882748711646,19,-3.91703554725169,"flat"
47222.8571849132,74293380.3069165,45191.8829407595,-270.720835274586,-9677.9219605064,-0.000642069537878666,5,-2.65783248494159,"step down"
44510.7049348835,176910.219192888,1628.6764705882,-6.22204265639472,1000,-0.000502713931568511,20,-3.68887945411394,"flat"
44535.5498783586,574186.692814879,2500,46.3690121396327,1000,-0.00204727707624839,25,-3.18447439815087,"flat"
43357.979806924,223186.29331054,1968.1815004844,-18.272814542541,1000,-0.000890275223686517,32,-3.00376444525126,"flat"
44996.3785535211,2263300.5298329,10748.3143954756,-13.7300236901148,6215.8800512219,-0.000289531546689616,15,-2.60775247978685,"flat"
45473.700792196,203186.960179183,2061.4118268079,-3.31956551475281,2061.4118268079,-0.000409654519997714,25,-3.68887945411394,"flat"
43924.2415752951,905758.930921812,4026.1217492891,-46.5490963596892,1004.8718678041,-0.0015056631206214,16,-2.19732458233655,"flat"
46710.6540439886,1845688.91610554,8895.3819132866,-26.1785691027288,5375.6250989769,-0.000402316782550188,28,-2.97201574693668,"step down"
45616.0072538457,27484515.2438044,17507.9267068223,-281.470665272239,1907.9267068223,-0.00165247661658342,14,-3.04492251774476,"step down"
44588.9948917289,145179.984015419,1541.5544015904,10.5015233354956,1000,-0.000770168719218893,25,-3.96859335691654,"flat"
43981.0754830998,1337005.32181077,3895.7625731346,-68.177779454046,-1000,-0.00202869971653489,24,-3.11226608980994,"flat"
45288.7176938715,120724.952700676,1400,11.5694162720772,500,-0.000681861697584185,32,-3.37260992481024,"flat"
44878.4624309563,1430213.60516529,3900,-73.6896486196895,-588.244206731499,-0.00214614555442093,23,-2.47218787738023,"flat"
42377.8034106089,80040662.7668293,30824.1165426625,-390.945662391537,-8417.447657968,-0.00114759448850457,42,-3.23398946267825,"flat"
43343.4887035443,7237473.01194466,7300,-83.7863755754051,-4900,-0.000878102412538642,36,-2.16108553072035,"flat-mz"
44444,3980065.30612245,6300,-103.788715486194,-3900,-0.00160527157841537,35,-3.42038020107893,"flat"
47775.8683857647,122725.69082028,1500,-3.25942593630019,1000,-0.000371282085099343,40,-3.49991335460131,"flat"
45473.7712279662,760313.435908636,2900,-46.158428325626,-1000,-0.00176724655798296,21,-2.67220054820851,"flat"
45918.2270133399,438744.462950448,2900,-36.9016846405424,-500,-0.00157623644625786,19,-3.05548227795977,"flat"
47215.5414012739,34551.734929844,500,-3.49072112921595,500,-0.000452809930542883,41,-3.17246945205404,"flat"
41072.8649810456,4653241.89272053,6400,-136.328870865986,-1500,-0.00219936952461299,18,-3.68887945411394,"flat-z"
68652.3882425676,701012.555182171,2000.2013239412,48.1226599461458,-1000,-0.00194819504624554,26,-5.27851473925186,"short"
35854.0732458572,1026179.43246368,3737.9119495413,-64.9789875672887,1589.7131922738,-0.00220291073723079,23,-2.50225628812311,"flat"
67922.3164884979,288060.794406779,2000,-10.275424841921,1592.516996502,-0.000728351898264718,22,-4.53751153751428,"short"
49067.7067643194,1019874.95294506,3400,53.3939412924385,900,-0.00169789542177264,20,-3.75075485783202,"flat"
40359.0483214596,2544461.62323216,4900,-97.9721516074028,-2400,-0.00206567358861481,16,-3.35813789220171,"flat-z"
81573.7961093436,326450.360729536,1500,7.9149906281128,-1000,-0.000648445514169496,21,-5.18498868124103,"short"
53189.5524976873,504852.938044525,3400,29.6600370027759,-1822.2016651249,-0.000958584022992923,35,-2.80676617404137,"flat"
38965.8897522955,8855966.66065837,7740.2175287554,-174.104951271411,-4900,-0.00200518085928002,16,-2.78223509929159,"flat-z"
43766.1936759363,138839.317381586,1380.3614704143,-21.2699737178468,500,-0.00174602893288472,34,-4.08637639257292,"flat"
44426.5147878902,17137.5300035514,798.137213236201,-0.0342022372061045,-500,-0.000185364732587618,6,-3.96859335691654,"flat"
40810.9568251376,6661394.34577582,6454.0097447056,-153.173963680595,-4400,-0.00208859848771821,24,-3.30225743380725,"flat-z"
43562.1015761821,54901.7166928287,500,7.34735925894232,500,-0.000764570482348744,16,-3.81671282562382,"flat"
46490,60102.040816342,500.0000000008,13.2292917166914,500,-0.00178213818585247,19,-5.27851473925186,"short"
37236.8364805278,624327.150259733,3004.5045607856,-50.57460429732,1000,-0.00223099206711759,26,-3.31593753771133,"flat"
38300,142857.142857143,1000,-22.3769507803125,500,-0.00200052701629697,22,-3.39025744162382,"flat"
43726.9395487836,41564738.3262496,25027.3517363532,-291.412965194843,-21111.7705309465,-0.00109398301620842,16,-2.65072513448294,"step down"
43948.9748640497,10322297.9567975,26123.4058131514,-108.466482321092,-8437.5296340433,-0.000665574528745083,33,-3.04492251774476,"flat"
47349.5881644527,214266278.093846,56020.2278267607,463.420344795879,-40500,-0.000801535932791002,13,-3.01389624418166,"flat"
41800,4140816.32653061,5400,-115.77430972389,-1900,-0.00200052511329996,25,-2.93369688263454,"flat-z"
38601.3333333333,179408.616780043,2433.3333333333,-0.252901160464408,500,-0.000347370050995004,17,-2.82514597297846,"flat"
38326.482622143,251212.826789428,1902.9580244565,29.0797874168823,900,-0.00195250778988429,23,-3.03447310187042,"flat"
38700.6515066565,71840.3169657999,1000,-9.82372969719039,-508.5101821602,-0.00100334204932774,19,-2.66499071164176,"flat"
39902.5467140204,2208239.25985518,3922.3926332755,-63.2964781222669,-3400,-0.00124311055513038,14,-2.69562768110365,"flat-mz"
39846,4761310.20408163,7800,-102.929171668667,4900,-0.00130537000704067,10,-2.01665455358107,"flat-mz"
39828,3338791.83673469,7300,-50.3241296518613,4400,-0.00067320356621437,11,-1.86691414282882,"flat-mz"
37540,202448.979591837,1400,-16.2496998799518,500,-0.00109757535175984,22,-2.35177533718482,"flat"
40153.4935224192,3857957.03617734,5900,-62.0412600542269,3900,-0.000938559548506672,13,-2.72570513634093,"flat-mz"
43144,4668228.57142857,7400,-37.3781512605039,4900,-0.000635472726733289,30,-2.75829141753896,"flat-mz"
45230,57244.8979591823,500,-13.4693877551019,-500,-0.00186862593897112,33,-5.09946650780287,"short"
44880,336326.530612245,2000,33.9015606242504,500,-0.00186105814145665,38,-3.42038020107893,"flat"
38587.4072080374,1131099.17135568,3848.5001280882,60.1837948564511,1000,-0.00175756132332434,15,-3.89222037813197,"flat"
41955.3506019824,25483655.8120187,37057.3789568906,-6.02029902892729,16520.1753192214,-0.000371060320571657,25,-2.63666020501554,"flat-z"
